,,,3.1900E-1,3.7000E-3,,,,,3.1900E-1,1.0000E-3,
,,,3.2000E-1,1.3000E-3,,,,,3.2000E-1,1.2000E-3,
,,,3.2100E-1,3.7000E-3,,,,,3.2100E-1,4.6000E-3,
,,,3.2200E-1,1.5000E-3,,,,,3.2200E-1,4.4000E-3,
,,,3.2300E-1,3.7000E-3,,,,,3.2300E-1,1.4000E-3,
,,,3.2400E-1,3.3000E-3,,,,,3.2400E-1,3.8000E-3,
,,,3.2500E-1,1.3000E-3,,,,,3.2500E-1,1.0000E-3,
,,,3.2600E-1,6.9000E-3,,,,,3.2600E-1,1.2000E-3,
,,,3.2700E-1,1.3000E-3,,,,,3.2700E-1,5.8000E-3,
,,,3.2800E-1,4.5000E-3,,,,,3.2800E-1,6.2000E-3,
,,,3.2900E-1,1.1000E-3,,,,,3.2900E-1,1.6000E-3,
,,,3.3000E-1,5.1000E-3,,,,,3.3000E-1,1.8000E-3,
,,,3.3100E-1,1.5000E-3,,,,,3.3100E-1,6.2000E-3,
,,,3.3200E-1,4.9000E-3,,,,,3.3200E-1,5.8000E-3,
,,,3.3300E-1,1.3000E-3,,,,,3.3300E-1,2.2000E-3,
,,,3.3400E-1,9.0000E-4,,,,,3.3400E-1,1.0000E-3,
,,,3.3500E-1,3.9000E-3,,,,,3.3500E-1,6.2000E-3,
,,,3.3600E-1,2.5000E-3,,,,,3.3600E-1,3.4000E-3,
,,,3.3700E-1,1.3000E-3,,,,,3.3700E-1,1.4000E-3,
,,,3.3800E-1,9.0000E-4,,,,,3.3800E-1,1.0000E-3,
,,,3.3900E-1,3.9000E-3,,,,,3.3900E-1,4.6000E-3,
,,,3.4000E-1,4.9000E-3,,,,,3.4000E-1,1.0000E-3,
,,,3.4100E-1,1.3000E-3,,,,,3.4100E-1,7.2000E-3,
,,,3.4200E-1,4.9000E-3,,,,,3.4200E-1,5.0000E-3,
,,,3.4300E-1,1.9000E-3,,,,,3.4300E-1,1.6000E-3,
,,,3.4400E-1,1.1000E-3,,,,,3.4400E-1,1.2000E-3,
,,,3.4500E-1,6.1000E-3,,,,,3.4500E-1,4.4000E-3,
,,,3.4600E-1,5.3000E-3,,,,,3.4600E-1,1.0000E-3,
,,,3.4700E-1,1.5000E-3,,,,,3.4700E-1,3.6000E-3,
,,,3.4800E-1,1.1000E-3,,,,,3.4800E-1,1.4000E-3,
