运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
3.425,0.468,-0.754,-16.965,0.0112,-0.018,-0.405,-0.082,-0.157,1.257,-0.0020,-0.004,0.030
3.450,0.445,-1.194,-17.593,0.0106,-0.029,-0.420,-0.086,-0.126,1.257,-0.0021,-0.003,0.030
3.475,0.408,-1.634,-15.708,0.0098,-0.039,-0.375,-0.088,-0.094,1.257,-0.0021,-0.002,0.030
3.500,0.363,-1.979,-14.451,0.0087,-0.047,-0.345,-0.091,-0.063,1.257,-0.0022,-0.001,0.030
3.525,0.309,-2.356,-15.080,0.0074,-0.056,-0.360,-0.091,-0.031,0.628,-0.0022,-7.500E-4,0.015
3.550,0.245,-2.733,-13.195,0.0059,-0.065,-0.315,-0.093,-0.031,1.257,-0.0022,-7.500E-4,0.030
3.575,0.173,-3.016,-11.310,0.0041,-0.072,-0.270,-0.093,0.031,1.885,-0.0022,7.500E-4,0.045
3.600,0.094,-3.299,-11.310,0.0023,-0.079,-0.270,-0.091,0.063,0.628,-0.0022,0.002,0.015
3.625,0.008,-3.581,-10.053,1.8750E-4,-0.085,-0.240,-0.090,0.063,0.628,-0.0021,0.002,0.015
3.650,-0.085,-3.801,-7.540,-0.0020,-0.091,-0.180,-0.088,0.094,1.885,-0.0021,0.002,0.045
3.675,-0.182,-3.958,-5.655,-0.0043,-0.095,-0.135,-0.085,0.157,1.885,-0.0020,0.004,0.045
3.700,-0.283,-4.084,-4.398,-0.0067,-0.098,-0.105,-0.080,0.188,0.628,-0.0019,0.005,0.015
3.725,-0.386,-4.178,-3.142,-0.0092,-0.100,-0.075,-0.075,0.188,0.628,-0.0018,0.005,0.015
3.750,-0.492,-4.241,-1.257,-0.0117,-0.101,-0.030,-0.071,0.220,1.885,-0.0017,0.005,0.045
3.775,-0.598,-4.241,1.257,-0.0143,-0.101,0.030,-0.064,0.283,1.257,-0.0015,0.007,0.030
3.800,-0.704,-4.178,3.142,-0.0168,-0.100,0.075,-0.057,0.283,5.329E-14,-0.0014,0.007,1.197E-15
3.825,-0.807,-4.084,3.770,-0.0193,-0.098,0.090,-0.050,0.283,0.628,-0.0012,0.007,0.015
3.850,-0.908,-3.990,3.770,-0.0217,-0.095,0.090,-0.042,0.314,0.628,-0.0010,0.008,0.015
3.875,-1.007,-3.896,5.655,-0.0240,-0.093,0.135,-0.035,0.314,0.628,-8.2500E-4,0.008,0.015
3.900,-1.103,-3.707,8.796,-0.0263,-0.088,0.210,-0.027,0.346,1.257,-6.3750E-4,0.008,0.030
3.925,-1.192,-3.456,10.681,-0.0285,-0.082,0.255,-0.017,0.377,-0.628,-4.1250E-4,0.009,-0.015
3.950,-1.275,-3.173,11.310,-0.0304,-0.076,0.270,-0.008,0.314,-2.513,-1.8750E-4,0.008,-0.060
3.975,-1.351,-2.890,11.310,-0.0322,-0.069,0.270,-0.002,0.251,-1.257,-3.7500E-5,0.006,-0.030
4.000,-1.420,-2.608,12.566,-0.0339,-0.062,0.300,0.005,0.251,-8.771E-14,1.1250E-4,0.006,-2.151E-15
4.025,-1.481,-2.262,15.080,-0.0354,-0.054,0.360,0.011,0.251,4.441E-14,2.6250E-4,0.006,1.058E-15
4.050,-1.533,-1.854,15.708,-0.0366,-0.044,0.375,0.017,0.251,-0.628,4.1250E-4,0.006,-0.015
4.075,-1.574,-1.477,15.080,-0.0376,-0.035,0.360,0.024,0.220,-1.257,5.6250E-4,0.005,-0.030
4.100,-1.607,-1.100,16.336,-0.0384,-0.026,0.390,0.028,0.188,-0.628,6.7500E-4,0.005,-0.015
4.125,-1.629,-0.660,16.965,-0.0389,-0.016,0.405,0.033,0.188,2.776E-15,7.8750E-4,0.005,5.204E-17
4.150,-1.640,-0.251,16.965,-0.0391,-0.006,0.405,0.038,0.188,-0.628,9.0000E-4,0.005,-0.015
4.175,-1.641,0.188,17.593,-0.0392,0.004,0.420,0.042,0.157,-1.257,0.0010,0.004,-0.030
4.200,-1.630,0.628,16.336,-0.0389,0.015,0.390,0.046,0.126,-0.628,0.0011,0.003,-0.015
4.225,-1.610,1.005,15.708,-0.0384,0.024,0.375,0.049,0.126,-0.628,0.0012,0.003,-0.015
4.250,-1.580,1.414,16.336,-0.0377,0.034,0.390,0.052,0.094,-1.257,0.0012,0.002,-0.030
4.275,-1.539,1.822,15.708,-0.0367,0.044,0.375,0.053,0.063,-0.628,0.0013,0.002,-0.015
4.300,-1.489,2.199,14.451,-0.0356,0.053,0.345,0.055,0.063,-0.628,0.0013,0.002,-0.015
4.325,-1.429,2.545,13.823,-0.0341,0.061,0.330,0.057,0.031,-1.885,0.0013,7.500E-4,-0.045
4.350,-1.362,2.890,12.566,-0.0325,0.069,0.300,0.057,-0.031,-1.885,0.0013,-7.500E-4,-0.045
4.375,-1.285,3.173,10.681,-0.0307,0.076,0.255,0.055,-0.063,-0.628,0.0013,-0.002,-0.015
4.400,-1.203,3.424,10.053,-0.0287,0.082,0.240,0.053,-0.063,0.000,0.0013,-0.002,0.000
4.425,-1.114,3.676,8.796,-0.0266,0.088,0.210,0.052,-0.063,-0.628,0.0012,-0.002,-0.015
4.450,-1.019,3.864,6.283,-0.0243,0.092,0.150,0.050,-0.094,-1.885,0.0012,-0.002,-0.045
4.475,-0.920,3.990,5.027,-0.0220,0.095,0.120,0.047,-0.157,-1.885,0.0011,-0.004,-0.045
4.500,-0.820,4.115,3.770,-0.0196,0.098,0.090,0.042,-0.188,0.000,0.0010,-0.005,0.000
4.525,-0.715,4.178,1.885,-0.0171,0.100,0.045,0.038,-0.157,2.776E-15,9.0000E-4,-0.004,0.000
4.550,-0.611,4.210,1.885,-0.0146,0.101,0.045,0.035,-0.188,-1.257,8.2500E-4,-0.005,-0.030
4.575,-0.504,4.273,-0.628,-0.0120,0.102,-0.015,0.028,-0.220,-0.628,6.7500E-4,-0.005,-0.015
4.600,-0.397,4.178,-3.770,-0.0095,0.100,-0.090,0.024,-0.220,-7.827E-14,5.6250E-4,-0.005,-1.874E-15
4.625,-0.295,4.084,-3.142,-0.0070,0.098,-0.075,0.017,-0.220,0.000,4.1250E-4,-0.005,0.000
4.650,-0.193,4.021,-4.398,-0.0046,0.096,-0.105,0.013,-0.220,-0.628,3.0000E-4,-0.005,-0.015
4.675,-0.094,3.864,-8.168,-0.0022,0.092,-0.195,0.006,-0.251,-0.628,1.5000E-4,-0.006,-0.015
4.700,-5.967E-16,3.613,-10.681,6.5052E-18,0.086,-0.255,-1.214E-17,-0.251,-0.628,-1.1384E-18,-0.006,-0.015
4.725,0.086,3.330,-10.681,0.0021,0.080,-0.255,-0.006,-0.283,-1.257,-1.5000E-4,-0.007,-0.030
4.750,0.167,3.079,-11.310,0.0040,0.074,-0.270,-0.014,-0.314,-0.628,-3.3750E-4,-0.008,-0.015
4.775,0.240,2.765,-13.823,0.0057,0.066,-0.330,-0.022,-0.314,1.110E-15,-5.2500E-4,-0.007,3.469E-17
4.800,0.305,2.388,-15.080,0.0073,0.057,-0.360,-0.030,-0.314,-1.110E-13,-7.1250E-4,-0.008,-2.619E-15
4.825,0.360,2.011,-15.080,0.0086,0.048,-0.360,-0.038,-0.314,0.000,-9.0000E-4,-0.008,0.000
4.850,0.405,1.634,-15.080,0.0097,0.039,-0.360,-0.046,-0.314,0.000,-0.0011,-0.008,0.000
4.875,0.441,1.257,-16.336,0.0105,0.030,-0.390,-0.053,-0.314,0.628,-0.0013,-0.008,0.015
4.900,0.468,0.817,-17.593,0.0112,0.019,-0.420,-0.061,-0.283,1.257,-0.0015,-0.007,0.030
4.925,0.482,0.377,-16.965,0.0115,0.009,-0.405,-0.068,-0.251,1.257,-0.0016,-0.006,0.030
4.950,0.487,-0.031,-16.965,0.0116,-7.500E-4,-0.405,-0.074,-0.220,1.257,-0.0018,-0.005,0.030
4.975,0.481,-0.471,-17.593,0.0115,-0.011,-0.420,-0.079,-0.188,1.257,-0.0019,-0.004,0.030
